"PARENT_KEY","Site","Cluster","Plot","Longitude","Latitude","VegStructure","Year","Trees","Shrubs","KEY","shheight","shwidth","shlength","shsuplspecies_scientific","shrubspecies_common","Subplot"
"uuid:ce19a1ab-25f2-4117-9e03-671ab0b79eaf","Chawia","12","15","38.3347","-3.40998","cropland","2024","yes","yes","uuid:ce19a1ab-25f2-4117-9e03-671ab0b79eaf/supl1_shrb_data[1]","1.6","0.4","0.6","Eriobotrya Japonica","N","1"
"uuid:ce19a1ab-25f2-4117-9e03-671ab0b79eaf","Chawia","12","15","38.3347","-3.40998","cropland","2024","yes","yes","uuid:ce19a1ab-25f2-4117-9e03-671ab0b79eaf/supl1_shrb_data[2]","2.7","2","2.1","Vangueria Madagascariensis","N","1"
"uuid:0bfcc9ca-9ec8-46e7-b7c6-1f2778ac582d","Chawia","11","3","38.3395","-3.43856","cropland","2024","yes","yes","uuid:0bfcc9ca-9ec8-46e7-b7c6-1f2778ac582d/supl1_shrb_data[1]","1.9","2.4","2.4","Macadamia integrifolia","N","1"
"uuid:8e0d0457-f09a-464b-90a5-5e731ceb532b","Chawia","11","2","38.336","-3.43431","cropland","2024","yes","yes","uuid:8e0d0457-f09a-464b-90a5-5e731ceb532b/supl1_shrb_data[1]","1.7","1.7","2.1","Vernonia lasiopus","N","1"
"uuid:8e0d0457-f09a-464b-90a5-5e731ceb532b","Chawia","11","2","38.336","-3.43431","cropland","2024","yes","yes","uuid:8e0d0457-f09a-464b-90a5-5e731ceb532b/supl1_shrb_data[2]","1.8","0.4","0.6","Vernonia lasiopus","N","1"
"uuid:8e0d0457-f09a-464b-90a5-5e731ceb532b","Chawia","11","2","38.336","-3.43431","cropland","2024","yes","yes","uuid:8e0d0457-f09a-464b-90a5-5e731ceb532b/supl1_shrb_data[3]","2.5","1.4","1.6","Vernonia lasiopus","N","1"
"uuid:8e0d0457-f09a-464b-90a5-5e731ceb532b","Chawia","11","2","38.336","-3.43431","cropland","2024","yes","yes","uuid:8e0d0457-f09a-464b-90a5-5e731ceb532b/supl1_shrb_data[4]","1.6","0.4","0.4","Vernonia lasiopus","N","1"
"uuid:b844df5a-b49b-44d1-be5f-e069aec99d87","Chawia","11","4","38.3348","-3.43634","cropland","2024","yes","yes","uuid:b844df5a-b49b-44d1-be5f-e069aec99d87/supl1_shrb_data[1]","1.5","1.8","2.1","Dadonea viscosa","N","1"
"uuid:b844df5a-b49b-44d1-be5f-e069aec99d87","Chawia","11","4","38.3348","-3.43634","cropland","2024","yes","yes","uuid:b844df5a-b49b-44d1-be5f-e069aec99d87/supl1_shrb_data[2]","2.4","2.4","2.5","Dadonaea viscosa","N","1"
"uuid:b844df5a-b49b-44d1-be5f-e069aec99d87","Chawia","11","4","38.3348","-3.43634","cropland","2024","yes","yes","uuid:b844df5a-b49b-44d1-be5f-e069aec99d87/supl1_shrb_data[3]","1.5","1.8","2","Dadonea viscosa","N","1"
"uuid:0ca2a658-172a-45c7-ab6a-c36d8a237c83","Chawia","11","6","38.337","-3.43737","cropland","2024","yes","yes","uuid:0ca2a658-172a-45c7-ab6a-c36d8a237c83/supl1_shrb_data[1]","2.2","3","3.5","Lantana camara","N","1"
"uuid:0ca2a658-172a-45c7-ab6a-c36d8a237c83","Chawia","11","6","38.337","-3.43737","cropland","2024","yes","yes","uuid:0ca2a658-172a-45c7-ab6a-c36d8a237c83/supl1_shrb_data[2]","2.1","1.4","1.6","Dadonea viscosa","N","1"
"uuid:ec1f347e-fe45-447e-9d6c-b3de6406b25b","Chawia","4","1","38.2956","-3.40979","woodland","2024","yes","yes","uuid:ec1f347e-fe45-447e-9d6c-b3de6406b25b/supl1_shrb_data[1]","1.6","0.6","0.6","Vernonia brevicalyx","N","1"
"uuid:ec1f347e-fe45-447e-9d6c-b3de6406b25b","Chawia","4","1","38.2956","-3.40979","woodland","2024","yes","yes","uuid:ec1f347e-fe45-447e-9d6c-b3de6406b25b/supl1_shrb_data[2]","1.6","0.6","0.5","Vernonia brevicalyx","N","1"
"uuid:ec1f347e-fe45-447e-9d6c-b3de6406b25b","Chawia","4","1","38.2956","-3.40979","woodland","2024","yes","yes","uuid:ec1f347e-fe45-447e-9d6c-b3de6406b25b/supl1_shrb_data[3]","1.7","0.9","0.9","Acacia mearnsii","N","1"
"uuid:ec1f347e-fe45-447e-9d6c-b3de6406b25b","Chawia","4","1","38.2956","-3.40979","woodland","2024","yes","yes","uuid:ec1f347e-fe45-447e-9d6c-b3de6406b25b/supl1_shrb_data[4]","1.5","1","1.2","Acacia mearnsii","N","1"
"uuid:ec1f347e-fe45-447e-9d6c-b3de6406b25b","Chawia","4","1","38.2956","-3.40979","woodland","2024","yes","yes","uuid:ec1f347e-fe45-447e-9d6c-b3de6406b25b/supl1_shrb_data[5]","2.1","0.35","0.35","Vernonia brevicalyx","N","1"
"uuid:aec213c7-d541-47ed-ae93-7b69205999eb","Chawia","10","11","38.3347","-3.45259","woodland","2024","yes","yes","uuid:aec213c7-d541-47ed-ae93-7b69205999eb/supl1_shrb_data[1]","2.5","1.6","1.9","Acacia mearnsii","N","1"
"uuid:aec213c7-d541-47ed-ae93-7b69205999eb","Chawia","10","11","38.3347","-3.45259","woodland","2024","yes","yes","uuid:aec213c7-d541-47ed-ae93-7b69205999eb/supl1_shrb_data[2]","1.9","2","2.2","Acacia mearnsii","N","1"
"uuid:1f0eaacb-7efa-457a-a283-a6c5f4bc1894","Chawia","10","2","38.3336","-3.45334","woodland","2024","yes","yes","uuid:1f0eaacb-7efa-457a-a283-a6c5f4bc1894/supl1_shrb_data[1]","1.5","0.4","0.4","Eucalyptus saligna","N","1"
"uuid:1f0eaacb-7efa-457a-a283-a6c5f4bc1894","Chawia","10","2","38.3336","-3.45334","woodland","2024","yes","yes","uuid:1f0eaacb-7efa-457a-a283-a6c5f4bc1894/supl1_shrb_data[2]","1.5","0.5","0.5","Eucalyptus saligna","N","1"
"uuid:1f0eaacb-7efa-457a-a283-a6c5f4bc1894","Chawia","10","2","38.3336","-3.45334","woodland","2024","yes","yes","uuid:1f0eaacb-7efa-457a-a283-a6c5f4bc1894/supl1_shrb_data[3]","2.3","1.4","1.4","Eucalyptus saligna","N","1"
"uuid:1f0eaacb-7efa-457a-a283-a6c5f4bc1894","Chawia","10","2","38.3336","-3.45334","woodland","2024","yes","yes","uuid:1f0eaacb-7efa-457a-a283-a6c5f4bc1894/supl1_shrb_data[4]","1.6","0.9","0.9","Acacia mearnsii","N","1"
"uuid:32214a67-0f87-42b3-8fe7-9c0fcda4443c","Chawia","10","7","38.334","-3.45396","woodland","2024","yes","yes","uuid:32214a67-0f87-42b3-8fe7-9c0fcda4443c/supl1_shrb_data[1]","2.4","2.3","2.3","Eucalyptus saligna","N","1"
"uuid:32214a67-0f87-42b3-8fe7-9c0fcda4443c","Chawia","10","7","38.334","-3.45396","woodland","2024","yes","yes","uuid:32214a67-0f87-42b3-8fe7-9c0fcda4443c/supl1_shrb_data[2]","1.6","1.4","1.4","Eucalyptus saligna","N","1"
"uuid:32214a67-0f87-42b3-8fe7-9c0fcda4443c","Chawia","10","7","38.334","-3.45396","woodland","2024","yes","yes","uuid:32214a67-0f87-42b3-8fe7-9c0fcda4443c/supl1_shrb_data[3]","1.6","1.4","1.5","Eucalyptus saligna","N","1"
"uuid:32214a67-0f87-42b3-8fe7-9c0fcda4443c","Chawia","10","7","38.334","-3.45396","woodland","2024","yes","yes","uuid:32214a67-0f87-42b3-8fe7-9c0fcda4443c/supl1_shrb_data[4]","1.5","1.3","1.2","Tephrosia vogelii","N","1"
"uuid:32214a67-0f87-42b3-8fe7-9c0fcda4443c","Chawia","10","7","38.334","-3.45396","woodland","2024","yes","yes","uuid:32214a67-0f87-42b3-8fe7-9c0fcda4443c/supl1_shrb_data[5]","1.8","0.3","1.4","Vernonia brevicalyx","N","1"
"uuid:32214a67-0f87-42b3-8fe7-9c0fcda4443c","Chawia","10","7","38.334","-3.45396","woodland","2024","yes","yes","uuid:32214a67-0f87-42b3-8fe7-9c0fcda4443c/supl1_shrb_data[6]","1.6","2.7","4.6","Phoenix reclinata","N","1"
"uuid:c239e5b5-97ed-4ec8-ab9e-9ede36e1b970","Chawia","10","3","38.3382","-3.45813","cropland","2024","yes","yes","uuid:c239e5b5-97ed-4ec8-ab9e-9ede36e1b970/supl1_shrb_data[1]","1.6","0.4","0.5","Eriobotrya Japonica","N","1"
"uuid:c239e5b5-97ed-4ec8-ab9e-9ede36e1b970","Chawia","10","3","38.3382","-3.45813","cropland","2024","yes","yes","uuid:c239e5b5-97ed-4ec8-ab9e-9ede36e1b970/supl1_shrb_data[2]","2.2","3.2","3.6","Maesa lanceolata","N","1"
"uuid:41f6e523-eba4-466b-855a-55d7aae434a2","Chawia","10","6","38.3368","-3.45388","cropland","2024","yes","yes","uuid:41f6e523-eba4-466b-855a-55d7aae434a2/supl1_shrb_data[1]","1.6","0.6","0.8","Persea americanum","N","1"
"uuid:45f9416b-9c7f-4f2c-8d7e-f3c71e15a69f","Chawia","10","4","38.3388","-3.45255","cropland","2024","yes","yes","uuid:45f9416b-9c7f-4f2c-8d7e-f3c71e15a69f/supl1_shrb_data[1]","1.8","1.8","1.9","Calliandra calothyrsus","N","1"
"uuid:4588e22a-0bda-4df9-b771-777934fd5f20","Chawia","4","3","38.2914","-3.41308","woodland","2024","yes","yes","uuid:4588e22a-0bda-4df9-b771-777934fd5f20/supl1_shrb_data[1]","2.3","2.5","2.5","Maesa lanceolata","N","1"
"uuid:4588e22a-0bda-4df9-b771-777934fd5f20","Chawia","4","3","38.2914","-3.41308","woodland","2024","yes","yes","uuid:4588e22a-0bda-4df9-b771-777934fd5f20/supl1_shrb_data[2]","1.8","2","2.6","Maesa lanceolata","N","1"
"uuid:4588e22a-0bda-4df9-b771-777934fd5f20","Chawia","4","3","38.2914","-3.41308","woodland","2024","yes","yes","uuid:4588e22a-0bda-4df9-b771-777934fd5f20/supl1_shrb_data[3]","2.2","0.8","1.2","Maesa lanceolata","N","1"
"uuid:4588e22a-0bda-4df9-b771-777934fd5f20","Chawia","4","3","38.2914","-3.41308","woodland","2024","yes","yes","uuid:4588e22a-0bda-4df9-b771-777934fd5f20/supl1_shrb_data[4]","2.3","0.8","0.8","Maesa lanceolata","N","1"
"uuid:4588e22a-0bda-4df9-b771-777934fd5f20","Chawia","4","3","38.2914","-3.41308","woodland","2024","yes","yes","uuid:4588e22a-0bda-4df9-b771-777934fd5f20/supl1_shrb_data[5]","1.7","0.4","0.5","Maesa lanceolata","N","1"
"uuid:4588e22a-0bda-4df9-b771-777934fd5f20","Chawia","4","3","38.2914","-3.41308","woodland","2024","yes","yes","uuid:4588e22a-0bda-4df9-b771-777934fd5f20/supl1_shrb_data[6]","2.4","2.1","2.6","Maesa lanceolata","N","1"
"uuid:d4b8f8a0-c7e4-4860-95e9-184a6cffe33f","Chawia","4","2","38.2972","-3.414","forest","2024","yes","yes","uuid:d4b8f8a0-c7e4-4860-95e9-184a6cffe33f/supl1_shrb_data[1]","2.1","2.2","2.2","Piper capense","N","1"
"uuid:d4b8f8a0-c7e4-4860-95e9-184a6cffe33f","Chawia","4","2","38.2972","-3.414","forest","2024","yes","yes","uuid:d4b8f8a0-c7e4-4860-95e9-184a6cffe33f/supl1_shrb_data[2]","2.2","0.5","0.6","Lobelia gibberroa","N","1"
"uuid:6b8cf935-8aef-46b7-a9ed-2855b31402b9","Chawia","9","1","38.3442","-3.4876","woodland","2024","yes","yes","uuid:6b8cf935-8aef-46b7-a9ed-2855b31402b9/supl1_shrb_data[1]","2.9","1","1.1","Eucalyptus saligna","N","1"
"uuid:6b8cf935-8aef-46b7-a9ed-2855b31402b9","Chawia","9","1","38.3442","-3.4876","woodland","2024","yes","yes","uuid:6b8cf935-8aef-46b7-a9ed-2855b31402b9/supl1_shrb_data[2]","2.3","1.9","1.9","Maesopsis eminii","N","1"
"uuid:807b53f8-28b0-41a4-8058-80164d4cef52","Chawia","9","12","38.3407","-3.48016","forest","2024","yes","yes","uuid:807b53f8-28b0-41a4-8058-80164d4cef52/supl1_shrb_data[1]","1.5","0.9","1","Vangueria volkensii","N","1"
"uuid:807b53f8-28b0-41a4-8058-80164d4cef52","Chawia","9","12","38.3407","-3.48016","forest","2024","yes","yes","uuid:807b53f8-28b0-41a4-8058-80164d4cef52/supl1_shrb_data[2]","1.5","1","1.2","Vangueria volkensii","N","1"
"uuid:807b53f8-28b0-41a4-8058-80164d4cef52","Chawia","9","12","38.3407","-3.48016","forest","2024","yes","yes","uuid:807b53f8-28b0-41a4-8058-80164d4cef52/supl1_shrb_data[3]","1.6","1","1.2","Vangueria volkensii","N","1"
"uuid:807b53f8-28b0-41a4-8058-80164d4cef52","Chawia","9","12","38.3407","-3.48016","forest","2024","yes","yes","uuid:807b53f8-28b0-41a4-8058-80164d4cef52/supl1_shrb_data[4]","2.1","1.4","1.4","Chassalia discolor","N","1"
"uuid:807b53f8-28b0-41a4-8058-80164d4cef52","Chawia","9","12","38.3407","-3.48016","forest","2024","yes","yes","uuid:807b53f8-28b0-41a4-8058-80164d4cef52/supl1_shrb_data[5]","2.6","0.8","0.8","Albizia gummifera","N","1"
"uuid:807b53f8-28b0-41a4-8058-80164d4cef52","Chawia","9","12","38.3407","-3.48016","forest","2024","yes","yes","uuid:807b53f8-28b0-41a4-8058-80164d4cef52/supl1_shrb_data[6]","1.8","1.6","1.6","Dracaena volkensii","N","1"
"uuid:807b53f8-28b0-41a4-8058-80164d4cef52","Chawia","9","12","38.3407","-3.48016","forest","2024","yes","yes","uuid:807b53f8-28b0-41a4-8058-80164d4cef52/supl1_shrb_data[7]","1.9","1.6","1.8","Dracaena volkensii","N","1"
"uuid:a3cda7ff-f076-4bf5-90c6-44f05417ad2b","Chawia","8","10","38.3082","-3.40769","woodland","2024","yes","yes","uuid:a3cda7ff-f076-4bf5-90c6-44f05417ad2b/supl1_shrb_data[1]","2.7","2.6","2.6","Solanum taitensis","N","1"
"uuid:a3cda7ff-f076-4bf5-90c6-44f05417ad2b","Chawia","8","10","38.3082","-3.40769","woodland","2024","yes","yes","uuid:a3cda7ff-f076-4bf5-90c6-44f05417ad2b/supl1_shrb_data[2]","2.3","1.6","3.2","Bambusa vulgaris","N","1"
"uuid:58a53008-1e76-4134-acf7-adef3154986c","Chawia","8","6","38.3146","-3.41443","bushland","2024","yes","yes","uuid:58a53008-1e76-4134-acf7-adef3154986c/supl1_shrb_data[1]","2.1","2.7","2.7","Lantana camara","N","1"
"uuid:58a53008-1e76-4134-acf7-adef3154986c","Chawia","8","6","38.3146","-3.41443","bushland","2024","yes","yes","uuid:58a53008-1e76-4134-acf7-adef3154986c/supl1_shrb_data[2]","1.8","2.2","2.6","Lantana camara","N","1"
"uuid:58a53008-1e76-4134-acf7-adef3154986c","Chawia","8","6","38.3146","-3.41443","bushland","2024","yes","yes","uuid:58a53008-1e76-4134-acf7-adef3154986c/supl1_shrb_data[3]","2.3","2.6","2.8","Lantana camara","N","1"
"uuid:58a53008-1e76-4134-acf7-adef3154986c","Chawia","8","6","38.3146","-3.41443","bushland","2024","yes","yes","uuid:58a53008-1e76-4134-acf7-adef3154986c/supl1_shrb_data[4]","2.2","2.5","2.6","Lantana camara","N","1"
"uuid:58a53008-1e76-4134-acf7-adef3154986c","Chawia","8","6","38.3146","-3.41443","bushland","2024","yes","yes","uuid:58a53008-1e76-4134-acf7-adef3154986c/supl1_shrb_data[5]","2.1","2.2","2.5","Lantana camara","N","1"
"uuid:58a53008-1e76-4134-acf7-adef3154986c","Chawia","8","6","38.3146","-3.41443","bushland","2024","yes","yes","uuid:58a53008-1e76-4134-acf7-adef3154986c/supl1_shrb_data[6]","1.8","2.1","2.5","Lantana camara","N","1"
"uuid:58a53008-1e76-4134-acf7-adef3154986c","Chawia","8","6","38.3146","-3.41443","bushland","2024","yes","yes","uuid:58a53008-1e76-4134-acf7-adef3154986c/supl1_shrb_data[7]","1.8","1.5","1.6","Lantana camara","N","1"
"uuid:58a53008-1e76-4134-acf7-adef3154986c","Chawia","8","6","38.3146","-3.41443","bushland","2024","yes","yes","uuid:58a53008-1e76-4134-acf7-adef3154986c/supl1_shrb_data[8]","1.5","1.6","1.7","Lantana camara","N","1"
"uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5","Chawia","8","4","38.3104","-3.41308","bushland","2024","yes","yes","uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5/supl1_shrb_data[1]","2.3","2.2","2.8","Lantana camara","N","1"
"uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5","Chawia","8","4","38.3104","-3.41308","bushland","2024","yes","yes","uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5/supl1_shrb_data[2]","1.9","2.5","2.9","Lantana camara","N","1"
"uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5","Chawia","8","4","38.3104","-3.41308","bushland","2024","yes","yes","uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5/supl1_shrb_data[3]","2.2","2.6","2.6","Lantana camara","N","1"
"uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5","Chawia","8","4","38.3104","-3.41308","bushland","2024","yes","yes","uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5/supl1_shrb_data[4]","1.7","2.4","2.5","Lantana camara","N","1"
"uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5","Chawia","8","4","38.3104","-3.41308","bushland","2024","yes","yes","uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5/supl1_shrb_data[5]","2.2","2.8","2.8","Lantana camara","N","1"
"uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5","Chawia","8","4","38.3104","-3.41308","bushland","2024","yes","yes","uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5/supl1_shrb_data[6]","2.1","1.2","1.4","Lantana camara","N","1"
"uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5","Chawia","8","4","38.3104","-3.41308","bushland","2024","yes","yes","uuid:44d98f7f-dd89-45ef-a420-6c7fa3ce05c5/supl1_shrb_data[7]","1.8","2.9","2.9","Lantana camara","N","1"
"uuid:a9d0dfcb-00c1-48da-ba94-e8c847a027a8","Chawia","8","1","38.3094","-3.4093","cropland","2024","yes","yes","uuid:a9d0dfcb-00c1-48da-ba94-e8c847a027a8/supl1_shrb_data[1]","1.7","1.8","2.1","Catha edulis","N","1"
"uuid:a9d0dfcb-00c1-48da-ba94-e8c847a027a8","Chawia","8","1","38.3094","-3.4093","cropland","2024","yes","yes","uuid:a9d0dfcb-00c1-48da-ba94-e8c847a027a8/supl1_shrb_data[2]","1.9","2.6","2.6","Catha edulis","N","1"
"uuid:a9d0dfcb-00c1-48da-ba94-e8c847a027a8","Chawia","8","1","38.3094","-3.4093","cropland","2024","yes","yes","uuid:a9d0dfcb-00c1-48da-ba94-e8c847a027a8/supl1_shrb_data[3]","2.1","2.4","2.4","Catha edulis","N","1"
"uuid:a9d0dfcb-00c1-48da-ba94-e8c847a027a8","Chawia","8","1","38.3094","-3.4093","cropland","2024","yes","yes","uuid:a9d0dfcb-00c1-48da-ba94-e8c847a027a8/supl1_shrb_data[4]","2.4","3.4","3.6","Lantana camara","N","1"
"uuid:b492f5c1-1ab1-4961-a422-90b590116920","Chawia","9","9","38.3415","-3.47993","forest","2024","yes","yes","uuid:b492f5c1-1ab1-4961-a422-90b590116920/supl1_shrb_data[1]","2.6","1.9","1.9","Piper capense","N","1"
"uuid:b492f5c1-1ab1-4961-a422-90b590116920","Chawia","9","9","38.3415","-3.47993","forest","2024","yes","yes","uuid:b492f5c1-1ab1-4961-a422-90b590116920/supl1_shrb_data[2]","2.8","2","2.2","Piper capense","N","1"
"uuid:b492f5c1-1ab1-4961-a422-90b590116920","Chawia","9","9","38.3415","-3.47993","forest","2024","yes","yes","uuid:b492f5c1-1ab1-4961-a422-90b590116920/supl1_shrb_data[3]","2.5","1.8","1.9","Dracaena steudneri","N","1"
"uuid:b492f5c1-1ab1-4961-a422-90b590116920","Chawia","9","9","38.3415","-3.47993","forest","2024","yes","yes","uuid:b492f5c1-1ab1-4961-a422-90b590116920/supl1_shrb_data[4]","1.8","1.4","1.6","Macaranga conglomerata","N","1"
"uuid:b492f5c1-1ab1-4961-a422-90b590116920","Chawia","9","9","38.3415","-3.47993","forest","2024","yes","yes","uuid:b492f5c1-1ab1-4961-a422-90b590116920/supl1_shrb_data[5]","2.2","1.6","1.8","Piper capense","N","1"
"uuid:212509c0-1741-4b6e-ae60-c9fcb44794f1","Chawia","2","6","38.2907","-3.45962","bushland","2024","yes","yes","uuid:212509c0-1741-4b6e-ae60-c9fcb44794f1/supl1_shrb_data[1]","1.8","2.6","2.9","Aspilia mossambinscenis","N","1"
"uuid:212509c0-1741-4b6e-ae60-c9fcb44794f1","Chawia","2","6","38.2907","-3.45962","bushland","2024","yes","yes","uuid:212509c0-1741-4b6e-ae60-c9fcb44794f1/supl1_shrb_data[2]","1.8","1.4","1.4","Ocimum gratissimum","N","1"
"uuid:212509c0-1741-4b6e-ae60-c9fcb44794f1","Chawia","2","6","38.2907","-3.45962","bushland","2024","yes","yes","uuid:212509c0-1741-4b6e-ae60-c9fcb44794f1/supl1_shrb_data[3]","1.8","2.6","2.9","Aspilia mossambinscenis","N","1"
"uuid:212509c0-1741-4b6e-ae60-c9fcb44794f1","Chawia","2","6","38.2907","-3.45962","bushland","2024","yes","yes","uuid:212509c0-1741-4b6e-ae60-c9fcb44794f1/supl1_shrb_data[4]","1.6","1.6","1.8","Aspilia mossambinscenis","N","1"
"uuid:b1650b17-77ce-448f-98d6-fc637b7f1960","Chawia","2","9","38.2901","-3.46163","bushland","2024","yes","yes","uuid:b1650b17-77ce-448f-98d6-fc637b7f1960/supl1_shrb_data[1]","2.3","2","2.2","Ocimum gratissimum","N","1"
"uuid:b1650b17-77ce-448f-98d6-fc637b7f1960","Chawia","2","9","38.2901","-3.46163","bushland","2024","yes","yes","uuid:b1650b17-77ce-448f-98d6-fc637b7f1960/supl1_shrb_data[2]","2.6","3","3.2","Albizia gummifera","N","1"
"uuid:b1650b17-77ce-448f-98d6-fc637b7f1960","Chawia","2","9","38.2901","-3.46163","bushland","2024","yes","yes","uuid:b1650b17-77ce-448f-98d6-fc637b7f1960/supl1_shrb_data[3]","2.6","1.7","2.1","Antidesma vinosum","N","1"
"uuid:b1650b17-77ce-448f-98d6-fc637b7f1960","Chawia","2","9","38.2901","-3.46163","bushland","2024","yes","yes","uuid:b1650b17-77ce-448f-98d6-fc637b7f1960/supl1_shrb_data[4]","2.6","2","2.1","Ocimum gratissimum","N","1"
"uuid:3d99cd22-e571-4acc-ad63-59683155b372","Chawia","2","13","38.289","-3.46274","bushland","2024","yes","yes","uuid:3d99cd22-e571-4acc-ad63-59683155b372/supl1_shrb_data[1]","1.8","1","1.3","Lippia ukambensis","N","1"
"uuid:3d99cd22-e571-4acc-ad63-59683155b372","Chawia","2","13","38.289","-3.46274","bushland","2024","yes","yes","uuid:3d99cd22-e571-4acc-ad63-59683155b372/supl1_shrb_data[2]","2.5","2.2","2.4","Lippia ukambensis","N","1"
"uuid:3d99cd22-e571-4acc-ad63-59683155b372","Chawia","2","13","38.289","-3.46274","bushland","2024","yes","yes","uuid:3d99cd22-e571-4acc-ad63-59683155b372/supl1_shrb_data[3]","1.5","1.7","1.7","Ocimum gratissimum","N","1"
"uuid:3d99cd22-e571-4acc-ad63-59683155b372","Chawia","2","13","38.289","-3.46274","bushland","2024","yes","yes","uuid:3d99cd22-e571-4acc-ad63-59683155b372/supl1_shrb_data[4]","1.5","2","2.1","Ocimum gratissimum","N","1"
"uuid:3d99cd22-e571-4acc-ad63-59683155b372","Chawia","2","13","38.289","-3.46274","bushland","2024","yes","yes","uuid:3d99cd22-e571-4acc-ad63-59683155b372/supl1_shrb_data[5]","1.5","1.3","1.8","Aspilia mossambinscenis","N","1"
"uuid:3d99cd22-e571-4acc-ad63-59683155b372","Chawia","2","13","38.289","-3.46274","bushland","2024","yes","yes","uuid:3d99cd22-e571-4acc-ad63-59683155b372/supl1_shrb_data[6]","2.8","2.6","2.9","Rhus ruspaolii","N","1"
"uuid:a9abf389-2074-4fcb-a603-b53387ab2e15","Chawia","1","10","38.2944","-3.4852","bushland","2024","yes","yes","uuid:a9abf389-2074-4fcb-a603-b53387ab2e15/supl1_shrb_data[1]","2.3","3.3","3.6","Grewia trichocarpa","N","1"
"uuid:a9abf389-2074-4fcb-a603-b53387ab2e15","Chawia","1","10","38.2944","-3.4852","bushland","2024","yes","yes","uuid:a9abf389-2074-4fcb-a603-b53387ab2e15/supl1_shrb_data[2]","1.8","0.4","0.5","Hoslundia opposita","N","1"
"uuid:a9abf389-2074-4fcb-a603-b53387ab2e15","Chawia","1","10","38.2944","-3.4852","bushland","2024","yes","yes","uuid:a9abf389-2074-4fcb-a603-b53387ab2e15/supl1_shrb_data[3]","2.4","2.8","3.1","Cadaba farinosa","N","1"
"uuid:961b8e97-cc0d-40cf-8772-0de102c18854","Chawia","1","8","38.2968","-3.48848","bushland","2024","yes","yes","uuid:961b8e97-cc0d-40cf-8772-0de102c18854/supl1_shrb_data[1]","1.6","2.3","2.6","Acacia nilotica","N","1"
"uuid:961b8e97-cc0d-40cf-8772-0de102c18854","Chawia","1","8","38.2968","-3.48848","bushland","2024","yes","yes","uuid:961b8e97-cc0d-40cf-8772-0de102c18854/supl1_shrb_data[2]","2.4","2.8","3.2","Grewia trichocarpa","N","1"
"uuid:961b8e97-cc0d-40cf-8772-0de102c18854","Chawia","1","8","38.2968","-3.48848","bushland","2024","yes","yes","uuid:961b8e97-cc0d-40cf-8772-0de102c18854/supl1_shrb_data[3]","1.7","2.7","3","Grewia trichocarpa","N","1"
"uuid:961b8e97-cc0d-40cf-8772-0de102c18854","Chawia","1","8","38.2968","-3.48848","bushland","2024","yes","yes","uuid:961b8e97-cc0d-40cf-8772-0de102c18854/supl1_shrb_data[4]","2.4","2.6","2.8","Acacia nilotica","N","1"
"uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e","Chawia","1","7","38.2929","-3.48407","bushland","2024","yes","yes","uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e/supl2_shrb_data[1]","2.6","2.9","2.9","Harrisonia abyssinica","N","2"
"uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e","Chawia","1","7","38.2929","-3.48407","bushland","2024","yes","yes","uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e/supl2_shrb_data[2]","2.6","3","3.2","Harrisonia abyssinica","N","2"
"uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e","Chawia","1","7","38.2929","-3.48407","bushland","2024","yes","yes","uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e/supl2_shrb_data[3]","2.6","2.8","2.8","Harrisonia abyssinica","N","2"
"uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e","Chawia","1","7","38.2929","-3.48407","bushland","2024","yes","yes","uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e/supl2_shrb_data[4]","1.7","1.4","1.6","Lippia ukambensis","N","2"
"uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6","Chawia","1","9","38.2924","-3.48436","bushland","2024","yes","yes","uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6/supl2_shrb_data[1]","2.3","2.3","19","Acacia Senegal","N","2"
"uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6","Chawia","1","9","38.2924","-3.48436","bushland","2024","yes","yes","uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6/supl2_shrb_data[2]","2.4","1.3","1.3","Commiphora Africana","N","2"
